
@relation 'Luv'
@attribute x real
@attribute y real
@attribute L real
@attribute U real
@attribute V real
@data
6,70,68.320078,18.512617,-17.609011
6,71,67.223361,15.528612,-18.130002
6,72,65.845550,23.070429,-17.180387
6,73,67.479486,29.187366,-15.786556
6,74,73.607250,25.231263,-13.677099
6,75,76.696465,21.759775,-12.398716
6,76,76.947608,24.248554,-14.136625
6,77,77.601341,23.604767,-14.042413
6,78,81.394179,16.705202,-11.635476
6,79,85.439067,11.048414,-10.565787
6,80,86.699653,9.147311,-9.089805
6,81,88.213156,6.726877,-7.357910
6,82,89.316229,5.540405,-6.284374
6,83,89.787810,4.920054,-6.356745
6,84,90.602501,4.316097,-6.004093
6,85,90.986460,3.532947,-4.990269
6,86,91.164424,3.522408,-4.975383
6,87,91.506534,3.161931,-5.770646
6,88,91.682785,3.152651,-5.753709
6,89,92.469366,2.590024,-5.420595
6,90,92.815102,2.575242,-5.389659
6,91,92.121412,2.605027,-5.451994
6,92,91.607279,2.966564,-4.675765
6,93,91.870438,3.481053,-4.916969
6,94,92.382083,3.116221,-5.687224
6,95,92.469366,2.590024,-5.420595
6,96,91.895718,3.419608,-5.674178
6,97,91.682785,3.152651,-5.753709
6,98,90.960392,4.290262,-5.968155
6,99,89.955663,6.022853,-6.485514
7,0,47.132813,-12.386817,-12.010070
7,1,48.140484,-12.088144,-11.720481
7,2,48.632659,-11.945703,-11.582373
7,3,49.562725,-12.381648,-13.173068
7,4,51.633131,-11.308567,-15.645369
7,5,52.076281,-11.195143,-15.488447
7,6,51.633131,-11.308567,-15.645369
7,7,53.643946,-11.322597,-13.533014
7,8,55.347722,-13.125610,-13.488344
7,9,57.187584,-11.026550,-13.329850
7,10,57.187584,-11.026550,-13.329850
7,11,56.804661,-11.119696,-13.442453
7,12,57.566542,-10.935407,-13.219668
7,13,57.566542,-10.935407,-13.219668
7,14,57.270645,-12.551989,-12.210872
7,15,56.888597,-12.658336,-12.314329
7,16,56.776896,-11.096559,-12.729544
7,17,58.023014,-12.346100,-12.010578
7,18,58.023014,-12.346100,-12.010578
7,19,57.270645,-12.551989,-12.210872
7,20,58.393530,-12.246404,-11.913592
7,21,59.583925,-10.855845,-10.020938
7,22,57.539350,-10.911776,-12.517568
7,23,57.160109,-11.003158,-12.622398
7,24,58.024429,-12.949246,-14.223882
7,25,59.379367,-10.482822,-12.025489
7,26,57.857235,-8.084103,-9.737283
7,27,58.175967,-7.954374,-8.236180
7,28,56.661914,-8.229600,-8.521157
7,29,55.050519,-6.295959,-9.128603
7,30,53.603917,-4.644146,-7.469231
7,31,50.973144,-0.898791,-3.685396
7,32,53.595072,0.735172,1.823152
7,33,58.639506,-0.645524,-1.600834
7,34,57.635056,-2.957876,-3.612040
7,35,57.821646,-1.905339,-4.108074
7,36,65.563560,0.185368,-3.699842
7,37,72.847148,-0.313652,-4.351501
7,38,75.516689,0.338581,-5.502401
7,39,77.789602,2.320551,-6.759418
7,40,80.586083,4.163688,-6.908834
7,41,82.725518,4.005919,-6.647047
7,42,79.765235,5.828319,-8.046591
7,43,77.364991,10.802083,-10.734174
7,44,76.228788,13.605715,-13.763074
7,45,74.835490,15.667685,-15.221104
7,46,76.360960,18.223201,-16.519331
7,47,77.970687,19.885163,-17.849889
7,48,79.610650,17.904309,-18.062838
7,49,80.417859,16.934841,-18.385510
7,50,79.865359,17.723869,-18.869465
7,51,80.101957,18.086135,-17.838037
7,52,79.369451,19.291371,-18.308295
7,53,79.848505,18.268324,-17.026363
7,54,79.848505,18.268324,-17.026363
7,55,78.885989,19.563064,-17.560758
7,56,80.101957,18.086135,-17.838037
7,57,81.503007,16.617262,-18.040726
7,58,82.370478,15.125565,-17.611562
7,59,82.821742,13.729688,-17.738853
7,60,83.163896,13.417440,-16.858791
7,61,82.340063,15.224042,-16.766770
7,62,81.990507,16.479617,-14.938772
7,63,80.758562,18.844852,-14.850951
7,64,81.348835,16.666177,-15.107889
7,65,79.416695,19.352180,-14.755396
7,66,79.721074,18.224669,-14.886952
7,67,79.673730,17.899135,-14.970076
7,68,77.068491,21.680465,-14.624497
7,69,73.498612,25.330729,-16.159293
7,70,75.301726,22.952324,-16.418440
7,71,72.731794,22.264195,-16.599933
7,72,71.670334,17.238302,-17.550698
7,73,62.906796,29.988392,-18.304110
7,74,69.018213,29.242900,-14.592072
7,75,74.982905,25.273160,-13.669482
7,76,76.472835,24.460606,-14.260249
7,77,76.538405,26.612558,-13.793066
7,78,78.390954,25.255797,-14.336301
7,79,82.532632,17.342195,-14.166097
7,80,85.080301,14.188026,-10.397025
7,81,86.571331,12.510802,-8.405449
7,82,88.664986,8.766336,-6.467406
7,83,90.151206,4.889989,-6.317900
7,84,90.960392,4.290262,-5.968155
7,85,91.290350,4.328421,-5.168995
7,86,91.290350,4.328421,-5.168995
7,87,91.403902,4.788380,-6.186620
7,88,91.895718,3.419608,-5.674178
7,89,92.208105,3.125227,-5.703659
7,90,92.642509,2.582606,-5.405070
7,91,92.654315,2.915263,-4.594906
7,92,92.220006,3.460840,-4.888419
7,93,91.994724,4.277799,-5.108543
7,94,92.393946,3.450847,-4.874303
7,95,92.444353,2.649405,-4.669808
7,96,91.341799,3.511951,-4.960612
7,97,91.367329,3.449871,-5.724393
7,98,90.833687,3.480834,-5.775771
7,99,90.781747,4.303129,-5.986055
8,0,47.351565,-11.731318,-14.496434
8,1,47.351565,-11.731318,-14.496434
8,2,47.351565,-11.731318,-14.496434
8,3,49.562725,-12.381648,-13.173068
8,4,52.358338,-11.658791,-13.934842
8,5,53.554438,-11.926062,-13.681117
8,6,52.296978,-12.300010,-14.869319
8,7,53.160866,-12.061333,-14.580785
8,8,56.140526,-12.896322,-13.252719
8,9,58.420102,-12.266534,-12.605527
8,10,58.420102,-12.266534,-12.605527
8,11,57.298038,-12.571176,-12.918588
8,12,56.916276,-12.677172,-13.027513
8,13,57.298038,-12.571176,-12.918588
8,14,57.648751,-12.447936,-12.109647
8,15,56.502500,-12.767062,-12.420100
8,16,55.998123,-11.289714,-12.951124
8,17,57.187584,-11.026550,-13.329850
8,18,57.298038,-12.571176,-12.918588
8,19,56.946159,-14.793387,-12.748713
8,20,59.379367,-10.482822,-12.025489
8,21,60.640543,-10.609621,-9.793651
8,22,59.433192,-12.509278,-12.438318
8,23,58.126687,-9.786735,-13.539920
8,24,57.752052,-9.238493,-11.416040
8,25,58.466125,-7.037750,-11.501926
8,26,57.157212,-9.734182,-8.035078
8,27,54.581897,-4.842739,-2.645744
8,28,52.745412,-0.860720,-3.529289
8,29,51.355885,2.511763,-0.333555
8,30,53.737798,6.022122,7.197771
8,31,52.236953,5.932993,11.019144
8,32,52.056904,1.201654,-0.599620
8,33,57.466083,2.286983,1.249452
8,34,63.544004,-1.979704,-1.081576
8,35,70.456082,0.209025,-2.774976
8,36,74.868639,-0.301511,-4.183050
8,37,76.480971,0.332413,-5.402159
8,38,78.400960,0.214536,-6.652440
8,39,79.925422,4.214231,-6.992701
8,40,80.285880,6.493853,-7.365851
8,41,75.311663,13.354993,-11.681663
8,42,73.031294,18.608498,-17.723609
8,43,76.905999,17.311891,-19.711624
8,44,80.871779,15.524630,-18.076217
8,45,81.837827,17.545446,-17.304765
8,46,82.591987,18.330905,-16.454712
8,47,82.215340,18.775517,-16.495601
8,48,83.470391,16.740630,-16.888855
8,49,83.676182,16.681600,-16.829303
8,50,84.012117,17.077595,-17.847192
8,51,84.145125,15.209458,-17.780567
8,52,83.340739,14.197701,-17.869370
8,53,82.006208,16.703550,-18.672373
8,54,81.775887,18.495002,-17.552508
8,55,82.005401,17.169467,-17.321489
8,56,81.561993,18.563905,-17.617900
8,57,81.347156,18.633474,-17.683925
8,58,82.564524,16.314599,-17.712137
8,59,83.370957,13.369716,-16.798826
8,60,82.700244,15.590324,-18.225818
8,61,82.264325,15.753587,-17.937311
8,62,82.081539,16.638331,-16.143371
8,63,80.976011,18.772575,-14.793992
8,64,81.192490,18.701009,-14.737594
8,65,79.989042,19.729846,-15.363803
8,66,78.165806,21.729462,-16.046758
8,67,78.982659,19.450116,-15.327938
8,68,79.240734,19.255256,-16.165327
8,69,76.901933,20.194651,-15.914679
8,70,75.461256,20.733750,-16.339524
8,71,76.426689,20.370298,-16.053100
8,72,73.010259,20.665884,-16.322592
8,73,65.874506,17.739606,-21.606678
8,74,64.310062,28.498962,-16.177265
8,75,74.237354,25.628031,-13.861421
8,76,76.129253,25.777993,-13.639656
8,77,76.776064,26.496578,-13.732955
8,78,78.471245,26.727001,-15.801949
8,79,81.250601,21.895268,-14.915589
8,80,82.514239,20.268208,-13.564392
8,81,84.921630,15.702053,-10.936765
8,82,88.035632,9.346091,-7.619539
8,83,89.837925,6.644091,-5.984480
8,84,91.403902,4.788380,-6.186620
8,85,92.070702,3.409672,-5.657691
8,86,92.245122,3.399810,-5.641326
8,87,92.393946,3.450847,-4.874303
8,88,92.208105,3.125227,-5.703659
8,89,92.382083,3.116221,-5.687224
8,90,92.245122,3.399810,-5.641326
8,91,92.592285,3.380304,-5.608961
8,92,92.728374,3.098409,-5.654717
8,93,92.654315,2.915263,-4.594906
8,94,92.654315,2.915263,-4.594906
8,95,92.654315,2.915263,-4.594906
8,96,91.607279,2.966564,-4.675765
8,97,91.190038,3.460113,-5.741388
8,98,90.974283,3.190200,-5.822238
8,99,91.418704,2.635717,-5.516224
9,0,49.323135,-11.195838,-13.834738
9,1,47.351565,-11.731318,-14.496434
9,2,48.841426,-11.323708,-13.992747
9,3,49.562725,-12.381648,-13.173068
9,4,52.358338,-11.658791,-13.934842
9,5,52.265424,-12.281111,-14.088416
9,6,56.026491,-11.312288,-13.675275
9,7,54.417605,-11.724932,-14.174114
9,8,56.916276,-12.677172,-13.027513
9,9,59.865490,-11.888799,-12.217353
9,10,58.049852,-12.365933,-12.707673
9,11,56.530475,-12.785525,-13.138861
9,12,58.786704,-12.169187,-12.505489
9,13,59.509314,-11.980383,-12.311467
9,14,58.023014,-12.346100,-12.010578
9,15,56.502500,-12.767062,-12.420100
9,16,56.502500,-12.767062,-12.420100
9,17,57.377211,-11.396327,-10.519853
9,18,58.023014,-12.346100,-12.010578
9,19,58.679223,-10.061274,-10.704379
9,20,59.225072,-10.941280,-10.099803
9,21,58.709101,-12.706838,-12.634758
9,22,58.786704,-12.169187,-12.505489
9,23,57.160109,-11.003158,-12.622398
9,24,57.809026,-12.801469,-8.597139
9,25,54.990649,-5.513304,-5.126644
9,26,51.004199,-0.128525,-1.783109
9,27,48.078975,6.246758,0.391645
9,28,52.488777,5.260812,3.713856
9,29,53.589426,4.719650,6.075953
9,30,51.861544,4.932519,6.349995
9,31,53.558191,6.283244,3.024736
9,32,61.990148,0.951474,-0.474781
9,33,67.363762,0.178489,-3.562533
9,34,73.212477,1.958259,-4.888382
9,35,74.637824,0.154165,-3.077040
9,36,75.709546,-1.450749,-4.863166
9,37,76.067119,3.463076,-7.247783
9,38,74.253788,10.459444,-10.088427
9,39,73.741196,19.100443,-14.400862
9,40,77.656619,18.967796,-14.981386
9,41,80.605764,16.216781,-15.445625
9,42,82.652907,17.393174,-16.210710
9,43,83.261757,18.438467,-16.199479
9,44,84.404256,16.296353,-15.443787
9,45,84.592478,15.844924,-16.284357
9,46,84.272707,17.716586,-16.813760
9,47,84.085235,16.565134,-16.711806
9,48,84.215692,17.018476,-17.785408
9,49,83.602463,17.197440,-17.972437
9,50,83.454324,17.966565,-17.051001
9,51,85.022995,15.642713,-16.982695
9,52,84.435376,14.598933,-16.998375
9,53,83.516171,15.417896,-17.555088
9,54,83.086211,16.759768,-17.843049
9,55,82.231391,18.253324,-18.267772
9,56,81.910949,19.904292,-15.949021
9,57,83.010029,18.198816,-16.336142
9,58,83.100403,17.166317,-16.930837
9,59,82.877955,16.819859,-17.907023
9,60,82.412020,18.292186,-17.360028
9,61,83.130769,16.338172,-15.852141
9,62,81.670105,17.181434,-15.322588
9,63,80.915050,18.027069,-15.830357
9,64,81.038976,17.803288,-14.542744
9,65,80.603665,17.940936,-14.655182
9,66,77.818703,22.513605,-16.467024
9,67,78.919110,18.676377,-16.400543
9,68,79.514844,17.746571,-16.818135
9,69,78.037739,18.866500,-17.583873
9,70,76.479706,18.850050,-16.810678
9,71,74.865402,21.034485,-18.881577
9,72,73.358802,19.947436,-14.854716
9,73,70.833809,12.941475,-20.296574
9,74,65.761700,20.429895,-17.754078
9,75,71.314603,28.221552,-14.932593
9,76,75.939556,26.236683,-13.611594
9,77,78.064819,23.406705,-13.924586
9,78,80.331064,23.659332,-14.433940
9,79,80.391492,25.661517,-13.999314
9,80,81.524893,23.772341,-14.433781
9,81,83.302184,21.323556,-12.685326
9,82,86.333381,14.536009,-9.636536
9,83,89.614483,8.556362,-7.148792
9,84,91.492780,4.252248,-5.915274
9,85,92.208105,3.125227,-5.703659
9,86,92.555505,3.107282,-5.670910
9,87,92.840290,1.838156,-4.439968
9,88,92.900695,3.089602,-5.638642
9,89,92.728374,3.098409,-5.654717
9,90,92.900695,3.089602,-5.638642
9,91,93.072473,3.080858,-5.622684
9,92,93.170350,2.890457,-4.555809
9,93,93.170350,2.890457,-4.555809
9,94,92.998881,2.898665,-4.568745
9,95,93.170350,2.890457,-4.555809
9,96,92.765038,3.370659,-5.592957
9,97,92.815102,2.575242,-5.389659
9,98,92.121412,2.605027,-5.451994
9,99,90.897416,3.698626,-6.479300
10,0,50.956900,-11.983194,-12.749145
10,1,48.841426,-11.323708,-13.992747
10,2,49.562725,-12.381648,-13.173068
10,3,49.562725,-12.381648,-13.173068
10,4,50.101413,-12.281541,-14.679165
10,5,50.467126,-12.800093,-14.683772
10,6,54.417605,-11.724932,-14.174114
10,7,54.003696,-11.834334,-14.306370
10,8,57.675863,-12.467456,-12.812001
10,9,59.149746,-12.073825,-12.407492
10,10,58.420102,-12.266534,-12.605527
10,11,58.420102,-12.266534,-12.605527
10,12,59.865490,-11.888799,-12.217353
10,13,59.509314,-11.980383,-12.311467
10,14,59.149746,-12.073825,-12.407492
10,15,58.760392,-12.148778,-11.818619
10,16,56.888597,-12.658336,-12.314329
10,17,56.389604,-11.192052,-12.839090
10,18,56.916276,-12.677172,-13.027513
10,19,57.914718,-10.822343,-12.414974
10,20,57.187584,-11.026550,-13.329850
10,21,57.080464,-12.178235,-15.006556
10,22,55.998123,-11.289714,-12.951124
10,23,57.675863,-12.467456,-12.812001
10,24,55.880634,-8.376839,-8.673612
10,25,50.377407,2.721693,1.486948
10,26,49.154578,9.709507,9.732769
10,27,47.028413,8.584226,7.876388
10,28,50.377407,2.721693,1.486948
10,29,54.154842,5.958945,7.122260
10,30,54.855003,8.445942,9.243748
10,31,61.409118,2.088062,1.140775
10,32,71.363366,-0.490737,-1.216979
10,33,76.103260,0.633941,-1.380495
10,34,74.885513,0.153424,-3.062248
10,35,73.521227,4.236538,-9.532496
10,36,73.057826,10.496926,-12.399525
10,37,72.751978,20.766408,-16.401988
10,38,74.810482,22.602057,-18.110701
10,39,79.094501,20.809228,-17.665452
10,40,83.705787,16.582767,-17.654607
10,41,84.535825,15.151848,-17.252161
10,42,84.128500,16.866058,-16.634697
10,43,84.053897,18.281670,-15.145809
10,44,84.024090,19.094707,-16.209954
10,45,84.735361,16.692287,-16.463310
10,46,83.762198,18.455774,-17.247853
10,47,83.907463,19.305942,-17.425906
10,48,84.272707,17.716586,-16.813760
10,49,83.865192,17.840447,-16.931309
10,50,83.380275,18.482828,-18.197834
10,51,83.807710,17.137248,-17.909533
10,52,85.152202,14.951681,-17.479214
10,53,84.838304,14.499187,-16.882235
10,54,84.852007,14.890038,-15.994129
10,55,83.247611,18.030492,-17.111670
10,56,82.649678,20.245770,-16.038967
10,57,83.231886,18.542748,-15.362104
10,58,83.438665,18.476579,-15.307285
10,59,82.963779,19.543263,-15.659733
10,60,80.894777,22.260041,-15.823214
10,61,80.957848,21.289272,-15.571516
10,62,80.287266,21.099756,-16.715506
10,63,79.909099,21.027851,-18.606626
10,64,81.162975,17.850604,-16.637042
10,65,81.378624,17.783357,-16.574366
10,66,81.007287,18.662134,-15.667385
10,67,80.290655,18.126299,-16.893994
10,68,79.402237,18.413257,-17.161443
10,69,79.595000,17.191558,-15.584147
10,70,79.146346,17.329701,-15.709373
10,71,76.479706,18.850050,-16.810678
10,72,74.619540,18.930922,-16.070913
10,73,74.945202,12.561302,-16.784106
10,74,70.249164,12.842903,-15.372644
10,75,69.758978,27.913950,-15.097805
10,76,74.678736,29.152003,-15.870707
10,77,77.599105,25.448272,-13.202567
10,78,79.088454,25.404511,-13.166945
10,79,80.249178,26.463402,-13.444886
10,80,82.133730,23.626079,-13.411202
10,81,83.418624,22.998342,-13.963834
10,82,85.133633,17.908162,-12.456836
10,83,87.640227,12.802334,-8.932982
10,84,90.212971,7.646619,-6.870729
10,85,91.212906,5.897124,-6.350126
10,86,91.856777,4.566374,-5.060963
10,87,92.740161,3.431081,-4.846384
10,88,92.567329,3.440927,-4.860292
10,89,93.341282,2.882309,-4.542966
10,90,93.814955,2.590059,-4.565205
10,91,93.645498,2.597290,-4.577950
10,92,93.681551,2.866189,-4.517558
10,93,93.850897,2.858215,-4.504990
10,94,93.681551,2.866189,-4.517558
10,95,93.475515,2.604573,-4.590787
10,96,93.170350,2.890457,-4.555809
10,97,92.444353,2.649405,-4.669808
10,98,91.958550,2.949206,-4.648406
10,99,91.341799,3.511951,-4.960612
11,0,50.498656,-12.112268,-12.886470
11,1,49.562725,-12.381648,-13.173068
11,2,49.084569,-12.522309,-13.322720
11,3,49.631102,-12.416742,-14.840761
11,4,50.101413,-12.281541,-14.679165
11,5,53.130097,-12.041421,-13.813453
11,6,53.584833,-11.946432,-14.441883
11,7,54.124399,-13.490280,-13.863092
11,8,56.530475,-12.785525,-13.138861
11,9,57.675863,-12.467456,-12.812001
11,10,58.049852,-12.365933,-12.707673
11,11,58.420102,-12.266534,-12.605527
11,12,58.420102,-12.266534,-12.605527
11,13,59.149746,-12.073825,-12.407492
11,14,58.786704,-12.169187,-12.505489
11,15,56.112247,-12.878253,-12.528270
11,16,53.973664,-11.813535,-13.552031
11,17,54.712308,-12.827948,-15.807161
11,18,56.417666,-11.214917,-13.557564
11,19,56.530475,-12.785525,-13.138861
11,20,56.026491,-11.312288,-13.675275
11,21,56.804661,-11.119696,-13.442453
11,22,58.286313,-10.734793,-12.314540
11,23,57.507077,-7.534759,-8.246495
11,24,53.470914,3.343194,4.082574
11,25,51.959806,2.254572,4.861051
11,26,51.450512,2.428026,6.765199
11,27,51.952207,7.385632,12.338027
11,28,53.254415,6.255054,9.069294
11,29,58.398212,3.270148,0.703750
11,30,67.445011,1.735735,-0.230501
11,31,73.193528,1.542594,-0.204852
11,32,75.725190,-0.523546,-2.146745
11,33,73.043288,5.762357,-5.673505
11,34,72.775673,15.517854,-12.451369
11,35,74.708528,19.434833,-20.691018
11,36,76.781042,23.002039,-19.056491
11,37,80.083462,20.627421,-18.618698
11,38,83.056235,16.860322,-17.009607
11,39,84.115372,16.021818,-18.833145
11,40,83.851994,16.988445,-19.137151
11,41,83.602463,17.197440,-17.972437
11,42,84.272707,17.716586,-16.813760
11,43,84.533887,16.749697,-16.519932
11,44,85.135907,16.578976,-16.351553
11,45,84.893456,16.338364,-16.483028
11,46,85.049138,17.573400,-15.774738
11,47,84.125366,19.641964,-16.467605
11,48,84.140811,19.135489,-18.182452
11,49,84.418443,16.959880,-17.724173
11,50,84.272707,17.716586,-16.813760
11,51,85.193803,15.683558,-16.118516
11,52,85.972749,13.254947,-14.390389
11,53,85.521330,14.235030,-14.718436
11,54,84.420021,15.086857,-15.283735
11,55,84.128500,16.866058,-16.634697
11,56,83.438665,18.476579,-15.307285
11,57,83.067234,20.099910,-15.923415
11,58,82.663996,20.662893,-15.113366
11,59,82.015830,20.948668,-14.851891
11,60,79.809622,24.391868,-15.779269
11,61,79.106436,24.296949,-16.503094
11,62,80.081340,22.364201,-17.831638
11,63,79.926376,19.725531,-18.434506
11,64,81.256814,16.783990,-17.249466
11,65,81.700938,17.076587,-16.183202
11,66,81.131800,17.958477,-15.770124
11,67,80.946365,17.918511,-16.700332
11,68,79.561050,19.330153,-17.351686
11,69,79.705862,17.787532,-15.863112
11,70,79.450300,17.970672,-15.029907
11,71,79.739710,15.642836,-14.089848
11,72,78.042215,14.168254,-13.562556
11,73,78.127984,11.292979,-14.590608
11,74,71.772075,11.075665,-17.256819
11,75,66.806876,27.630031,-14.719225
11,76,74.304758,29.258135,-14.064045
11,77,77.599105,25.448272,-13.202567
11,78,80.737395,23.599302,-13.439415
11,79,80.937203,25.304634,-12.152076
11,80,81.874114,25.106999,-12.761378
11,81,82.795430,23.249050,-14.116056
11,82,85.104459,18.711160,-13.511099
11,83,86.637091,16.112083,-10.834880
11,84,88.503178,10.927251,-8.380545
11,85,90.726997,7.647964,-6.040612
11,86,91.981094,5.360456,-5.252181
11,87,92.690027,4.228677,-5.049882
11,88,92.690027,4.228677,-5.049882
11,89,93.255387,3.401973,-4.805269
11,90,93.681551,2.866189,-4.517558
11,91,93.814955,2.590059,-4.565205
11,92,94.019723,2.850299,-4.492513
11,93,94.019723,2.850299,-4.492513
11,94,93.814955,2.590059,-4.565205
11,95,93.475515,2.604573,-4.590787
11,96,92.888633,2.442485,-3.569026
11,97,92.020295,3.532367,-4.144893
11,98,91.919654,4.096051,-4.032893
11,99,92.368898,3.511891,-4.120866
12,0,50.498656,-12.112268,-12.886470
12,1,49.084569,-12.522309,-13.322720
12,2,49.562725,-12.381648,-13.173068
12,3,49.631102,-12.416742,-14.840761
12,4,51.473645,-11.897854,-14.220575
12,5,53.130097,-12.041421,-13.813453
12,6,54.417605,-11.724932,-14.174114
12,7,55.347722,-13.125610,-13.488344
12,8,57.675863,-12.467456,-12.812001
12,9,58.049852,-12.365933,-12.707673
12,10,57.675863,-12.467456,-12.812001
12,11,58.786704,-12.169187,-12.505489
12,12,59.149746,-12.073825,-12.407492
12,13,58.049852,-12.365933,-12.707673
12,14,56.140526,-12.896322,-13.252719
12,15,55.347722,-13.125610,-13.488344
12,16,55.998123,-11.289714,-12.951124
12,17,55.318811,-13.108403,-12.752165
12,18,55.828944,-11.797958,-10.890595
12,19,55.202127,-11.491872,-13.183032
12,20,55.260919,-13.073788,-11.266789
12,21,57.539350,-10.911776,-12.517568
12,22,55.568294,-7.873130,-8.616829
12,23,51.356784,0.911638,3.738073
12,24,52.015866,7.200890,10.440675
12,25,52.017542,6.293691,7.522356
12,26,47.974204,3.854576,4.707055
12,27,52.017542,6.293691,7.522356
12,28,63.811661,3.702061,4.765935
12,29,68.701525,2.605380,0.560689
12,30,73.084392,0.752996,-0.375742
12,31,76.033358,1.715731,-1.654870
